family,instance_id,base_instance_id,variant,cnf_id,method,repeat_id,solver_seed,final_seed,warmup_seed,checkpoint,solver,event_state_features,weighted_no_pre,solver_path_role,event_audit_role,symmetry_strength,control_type,scale,scale_key,benchmark_role,family_scale,variant_role,permutation_variant,source,phase,phase_active,phase_accounted_time,phase_wall_time,phase_solver_cpu_time
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,2.41254,2.4532476250315085,2.41254
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,True,7.824711799621582,7.824711799621582,0.0
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,True,0.001123,0.005303165991790593,0.001123
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,True,0.0004028750117868185,0.0004028750117868185,0.0
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,2.41254,2.4532476250315085,2.41254
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,event_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,True,7.824711799621582,7.824711799621582,0.0
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,event_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,True,0.001123,0.005303165991790593,0.001123
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,event_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,True,0.0004028750117868185,0.0004028750117868185,0.0
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,event_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,True,0.0007231235504150391,0.0007231235504150391,0.0
random_3sat_control,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control_v260_c1113_seed3306,perm_seed1731,8,event_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,none,non_symmetric_control,large,vars260_clauses1113,control,random_3sat_control:large,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,2.58161,2.628309541963972,2.58161
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,plain_unguided_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,static_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,plain_unguided_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,plain_unguided_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,plain_unguided_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,plain_unguided_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,final_solve,True,2.8343,2.9079550410388038,2.8343
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,neutral_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,static_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,neutral_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,neutral_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,neutral_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,neutral_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,final_solve,True,3.5198,3.7372808329528198,3.5198
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,static_inference,True,7.824711799621582,7.824711799621582,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,final_solve,True,3.01149,3.066502667032182,3.01149
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,static_inference,True,7.824711799621582,7.824711799621582,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,True,0.001133,0.004297874984331429,0.001133
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,event_feature_attach,True,0.00014287501107901335,0.00014287501107901335,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,final_solve,True,3.01149,3.066502667032182,3.01149
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,event_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,static_inference,True,7.824711799621582,7.824711799621582,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,event_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,True,0.001133,0.004297874984331429,0.001133
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,event_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,event_feature_attach,True,0.00014287501107901335,0.00014287501107901335,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,event_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,adapter_inference,True,0.0007231235504150391,0.0007231235504150391,0.0
tseitin_complete,tseitin_k8_odd,tseitin_k8_odd,base,9,event_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,base,False,SAT symmetry harder baseline candidate pool,final_solve,True,2.60574,2.6522745420224965,2.60574
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,plain_unguided_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,plain_unguided_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,plain_unguided_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,plain_unguided_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,plain_unguided_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,2.89389,2.9652513340115547,2.89389
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,neutral_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,neutral_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,neutral_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,neutral_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,neutral_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,2.96172,3.16024054097943,2.96172
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,True,7.824711799621582,7.824711799621582,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,static_weighted_glucose,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,2.21057,2.252213541069068,2.21057
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,True,7.824711799621582,7.824711799621582,0.0
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,True,0.001238,0.004665166023187339,0.001238
tseitin_complete,tseitin_k8_odd_perm1730,tseitin_k8_odd,perm_seed1730,10,cached_trace_no_adapter_final,2,3,3,3,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,medium,k8,main,tseitin_complete:medium,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,True,0.00011562497820705175,0.00011562497820705175,0.0
