candidate_label,warmup_conflicts,family,base_instance_id,variant,repeat_id,target_role,reference_search_ok,candidate_search_ok,search_ok_lost_vs_reference,search_ok_gained_vs_reference,candidate_search_blowup,candidate_cpu_only_win,protocol_win_search_bad_candidate,adapter_cached_decisions_delta_reference,adapter_cached_decisions_delta_candidate,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_reference,adapter_cached_conflicts_delta_candidate,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_final_cpu_delta_candidate,adapter_cached_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_candidate
iter=115,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,perm_seed1731,1,random_control,False,False,False,False,True,False,False,58795.0,39306.0,-19489.0,47268.0,29840.0,-17428.0,0.9298000000000002,0.7278599999999997,-0.20194000000000045,0.766184875451863
iter=115,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,perm_seed1731,2,random_control,False,False,False,False,True,False,False,58795.0,39306.0,-19489.0,47268.0,29840.0,-17428.0,0.77989,0.3482199999999995,-0.4316700000000005,0.4301666551452872
iter=115,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,base,0,random_control,False,False,False,False,True,False,True,2904.0,2384.0,-520.0,2426.0,1992.0,-434.0,0.033685,0.023187,-0.010498,-0.0688824159591198
iter=115,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,base,1,random_control,False,False,False,False,True,False,False,2904.0,2384.0,-520.0,2426.0,1992.0,-434.0,0.041171,0.016541,-0.02463,0.5008793784205319
iter=115,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,base,2,random_control,False,False,False,False,True,False,False,2904.0,2384.0,-520.0,2426.0,1992.0,-434.0,0.039268,0.0336469999999999,-0.005621000000000098,0.2834689657085538
iter=115,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,perm_seed1730,0,random_control,False,False,False,False,True,False,True,2470.0,2210.0,-260.0,2050.0,1815.0,-235.0,0.030961,0.0275289999999999,-0.003432000000000098,-1.3981255503243804
iter=115,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,perm_seed1730,1,random_control,False,False,False,False,True,False,True,2470.0,2210.0,-260.0,2050.0,1815.0,-235.0,0.031501,0.025215,-0.006286,-0.4948653266723751
iter=115,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,perm_seed1730,2,random_control,False,False,False,False,True,False,True,2470.0,2210.0,-260.0,2050.0,1815.0,-235.0,0.028845,0.0246599999999999,-0.004185000000000098,-0.7808798886765242
iter=115,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,perm_seed1731,0,random_control,False,False,False,False,True,False,True,2198.0,2089.0,-109.0,1848.0,1756.0,-92.0,0.029522,0.019975,-0.009547,-2.1227585546075702
iter=115,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,perm_seed1731,1,random_control,False,False,False,False,True,False,True,2198.0,2089.0,-109.0,1848.0,1756.0,-92.0,0.025549,0.026694,0.0011450000000000002,-1.2654699864479304
iter=115,1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,perm_seed1731,2,random_control,False,False,False,False,True,False,True,2198.0,2089.0,-109.0,1848.0,1756.0,-92.0,0.02504,0.0229219999999999,-0.002118000000000099,-1.5862759548549057
iter=115,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,base,0,random_control,False,False,False,False,True,True,False,665.0,68.0,-597.0,519.0,-57.0,-576.0,0.002041,-0.004436,-0.006477,0.3109852620819807
iter=115,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,base,1,random_control,False,False,False,False,True,True,False,665.0,68.0,-597.0,519.0,-57.0,-576.0,0.0079769999999999,-0.000987,-0.0089639999999999,0.2206347125558256
iter=115,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,base,2,random_control,False,False,False,False,True,False,False,665.0,68.0,-597.0,519.0,-57.0,-576.0,0.0129039999999999,0.0031819999999999,-0.009722,0.1503713893095255
iter=115,3,random_3sat_control,random_3sat_control_v160_c704_seed2615,perm_seed1730,0,random_control,False,False,False,False,True,False,False,1348.0,778.0,-570.0,1065.0,647.0,-418.0,0.0120569999999999,0.01177,-0.0002869999999999002,0.25138206321913
