pair_id,repeat_id,base_instance_id,variant,plain_method_count,neutral_method_count,plain_final_result,neutral_final_result,plain_final_solved,neutral_final_solved,plain_final_decisions,neutral_final_decisions,plain_final_conflicts,neutral_final_conflicts,plain_final_cpu_time,neutral_final_cpu_time,final_cpu_time_delta,result_match,solved_match,decisions_match,conflicts_match,accepted,rejection_reason
repeat=0|base=even_colouring_torus_6x6_split|variant=perm_seed1737,0,even_colouring_torus_6x6_split,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,38,38,0,0,0.000667,0.000739,7.200000000000002e-05,True,True,True,True,True,
repeat=0|base=even_colouring_torus_6x6_split|variant=perm_seed1738,0,even_colouring_torus_6x6_split,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,38,38,0,0,0.000685,0.000693,8.000000000000086e-06,True,True,True,True,True,
repeat=0|base=even_colouring_torus_6x6_split|variant=perm_seed1739,0,even_colouring_torus_6x6_split,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,39,39,0,0,0.000682,0.000694,1.1999999999999966e-05,True,True,True,True,True,
repeat=0|base=even_colouring_torus_6x6_split|variant=perm_seed1740,0,even_colouring_torus_6x6_split,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,38,38,0,0,0.000667,0.000674,7.000000000000062e-06,True,True,True,True,True,
repeat=0|base=even_colouring_torus_6x6_split|variant=perm_seed1741,0,even_colouring_torus_6x6_split,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,38,38,0,0,0.000683,0.000751,6.800000000000003e-05,True,True,True,True,True,
repeat=0|base=even_colouring_torus_6x6_split|variant=perm_seed1742,0,even_colouring_torus_6x6_split,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,38,38,0,0,0.00063,0.000723,9.299999999999998e-05,True,True,True,True,True,
repeat=0|base=even_colouring_torus_6x6_split|variant=perm_seed1743,0,even_colouring_torus_6x6_split,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,38,38,0,0,0.000742,0.000674,-6.800000000000003e-05,True,True,True,True,True,
repeat=0|base=even_colouring_torus_6x6_split|variant=perm_seed1744,0,even_colouring_torus_6x6_split,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,39,39,0,0,0.00082,0.000728,-9.199999999999996e-05,True,True,True,True,True,
repeat=0|base=even_colouring_torus_6x6_split|variant=perm_seed1745,0,even_colouring_torus_6x6_split,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,38,38,0,0,0.000722,0.000755,3.300000000000004e-05,True,True,True,True,True,
repeat=0|base=k10_color9|variant=base,0,k10_color9,base,1,1,INDETERMINATE,INDETERMINATE,False,False,106998,106998,100000,100000,0.671247,0.663799,-0.00744800000000001,True,True,True,True,True,
repeat=0|base=k10_color9|variant=perm_seed1730,0,k10_color9,perm_seed1730,1,1,INDETERMINATE,INDETERMINATE,False,False,108712,108712,100000,100000,0.724334,0.719507,-0.004827000000000026,True,True,True,True,True,
repeat=0|base=k10_color9|variant=perm_seed1731,0,k10_color9,perm_seed1731,1,1,INDETERMINATE,INDETERMINATE,False,False,108604,108604,100000,100000,0.729476,0.721872,-0.007604000000000055,True,True,True,True,True,
repeat=0|base=k4_color3|variant=base,0,k4_color3,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000748,0.000644,-0.00010399999999999993,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1730,0,k4_color3,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000606,0.000698,9.200000000000007e-05,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1731,0,k4_color3,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000613,0.000766,0.00015299999999999992,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1732,0,k4_color3,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000649,0.000899,0.00025,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1733,0,k4_color3,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000688,0.000732,4.3999999999999985e-05,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1734,0,k4_color3,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000683,0.00066,-2.3000000000000017e-05,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1735,0,k4_color3,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000601,0.000637,3.600000000000001e-05,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1736,0,k4_color3,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000657,0.000611,-4.6000000000000034e-05,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1737,0,k4_color3,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000593,0.000592,-1.0000000000000243e-06,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1738,0,k4_color3,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000646,0.000649,2.9999999999999645e-06,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1739,0,k4_color3,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000614,0.000655,4.100000000000002e-05,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1740,0,k4_color3,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.0006,0.000624,2.400000000000004e-05,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1741,0,k4_color3,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000583,0.000586,3.000000000000073e-06,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1742,0,k4_color3,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000573,0.000655,8.199999999999993e-05,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1743,0,k4_color3,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000778,0.000641,-0.00013700000000000008,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1744,0,k4_color3,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000715,0.000719,3.999999999999989e-06,True,True,True,True,True,
repeat=0|base=k4_color3|variant=perm_seed1745,0,k4_color3,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,0,0,0,0,0.000705,0.000626,-7.899999999999997e-05,True,True,True,True,True,
repeat=0|base=k4_color4|variant=base,0,k4_color4,base,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000663,0.000644,-1.899999999999992e-05,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1730,0,k4_color4,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000609,0.000678,6.900000000000005e-05,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1731,0,k4_color4,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000592,0.000624,3.200000000000002e-05,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1732,0,k4_color4,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000601,0.00061,9.000000000000002e-06,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1733,0,k4_color4,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000598,0.000681,8.299999999999996e-05,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1734,0,k4_color4,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000667,0.000652,-1.4999999999999931e-05,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1735,0,k4_color4,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000631,0.000635,3.999999999999989e-06,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1736,0,k4_color4,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000608,0.000619,1.0999999999999942e-05,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1737,0,k4_color4,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000613,0.000696,8.299999999999996e-05,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1738,0,k4_color4,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000606,0.000607,1.0000000000000243e-06,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1739,0,k4_color4,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000638,0.000815,0.00017699999999999997,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1740,0,k4_color4,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000678,0.000785,0.000107,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1741,0,k4_color4,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000709,0.000643,-6.599999999999998e-05,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1742,0,k4_color4,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000692,0.000614,-7.800000000000005e-05,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1743,0,k4_color4,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.00063,0.000631,1.0000000000000243e-06,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1744,0,k4_color4,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000594,0.000598,3.999999999999989e-06,True,True,True,True,True,
repeat=0|base=k4_color4|variant=perm_seed1745,0,k4_color4,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,1,1,0,0,0.000608,0.000584,-2.400000000000004e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=base,0,k5_color4,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,32,32,27,27,0.000619,0.000598,-2.099999999999997e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1730,0,k5_color4,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,31,31,28,28,0.000591,0.000618,2.6999999999999897e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1731,0,k5_color4,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,32,32,31,31,0.000593,0.00058,-1.299999999999999e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1732,0,k5_color4,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,31,31,30,30,0.000571,0.00067,9.900000000000002e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1733,0,k5_color4,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,31,31,27,27,0.00059,0.000596,5.999999999999929e-06,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1734,0,k5_color4,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,27,27,25,25,0.000627,0.000602,-2.4999999999999957e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1735,0,k5_color4,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,30,30,27,27,0.000588,0.000582,-5.999999999999929e-06,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1736,0,k5_color4,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,27,27,25,25,0.000598,0.000598,0.0,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1737,0,k5_color4,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,31,31,30,30,0.00057,0.00059,2.0000000000000052e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1738,0,k5_color4,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,33,33,27,27,0.000582,0.00061,2.799999999999992e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1739,0,k5_color4,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,33,33,29,29,0.000605,0.000609,3.999999999999989e-06,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1740,0,k5_color4,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,27,27,26,26,0.000625,0.000632,6.999999999999953e-06,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1741,0,k5_color4,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,30,30,27,27,0.000627,0.000631,4.000000000000097e-06,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1742,0,k5_color4,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,38,38,31,31,0.000594,0.000658,6.399999999999993e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1743,0,k5_color4,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,24,24,25,25,0.000616,0.00063,1.4000000000000015e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1744,0,k5_color4,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,28,28,26,26,0.000604,0.000629,2.4999999999999957e-05,True,True,True,True,True,
repeat=0|base=k5_color4|variant=perm_seed1745,0,k5_color4,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,31,31,28,28,0.000608,0.000631,2.3000000000000017e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=base,0,k5_color5,base,1,1,SATISFIABLE,SATISFIABLE,True,True,12,12,0,0,0.000575,0.0006,2.4999999999999957e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1730,0,k5_color5,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.00057,0.00058,1.0000000000000026e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1731,0,k5_color5,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,17,17,0,0,0.000583,0.000587,3.999999999999989e-06,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1732,0,k5_color5,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,14,14,0,0,0.000575,0.000628,5.299999999999999e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1733,0,k5_color5,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000578,0.000603,2.5000000000000066e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1734,0,k5_color5,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,14,14,0,0,0.00057,0.000596,2.599999999999998e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1735,0,k5_color5,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000573,0.000589,1.5999999999999955e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1736,0,k5_color5,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,17,17,0,0,0.000557,0.000617,6.000000000000005e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1737,0,k5_color5,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,15,15,1,1,0.000584,0.000627,4.299999999999996e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1738,0,k5_color5,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,18,18,0,0,0.000554,0.000614,5.999999999999994e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1739,0,k5_color5,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,15,15,0,0,0.000561,0.000619,5.8e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1740,0,k5_color5,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,17,17,1,1,0.000583,0.000597,1.4000000000000015e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1741,0,k5_color5,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,17,17,0,0,0.00057,0.000599,2.9000000000000054e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1742,0,k5_color5,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,14,14,0,0,0.000547,0.000589,4.2000000000000045e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1743,0,k5_color5,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,15,15,0,0,0.000551,0.000607,5.600000000000006e-05,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1744,0,k5_color5,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,15,15,0,0,0.000578,0.000581,3.000000000000073e-06,True,True,True,True,True,
repeat=0|base=k5_color5|variant=perm_seed1745,0,k5_color5,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,17,17,0,0,0.000597,0.000581,-1.5999999999999955e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=base,0,k6_color5,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,157,157,139,139,0.000727,0.00077,4.299999999999996e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1730,0,k6_color5,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,161,161,142,142,0.000761,0.000788,2.7000000000000006e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1731,0,k6_color5,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,160,160,141,141,0.00092,0.000875,-4.500000000000001e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1732,0,k6_color5,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,157,157,137,137,0.000727,0.000879,0.000152,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1733,0,k6_color5,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,158,158,142,142,0.000794,0.000871,7.700000000000003e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1734,0,k6_color5,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,171,171,146,146,0.000801,0.00083,2.9000000000000054e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1735,0,k6_color5,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,174,174,155,155,0.000787,0.000803,1.5999999999999955e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1736,0,k6_color5,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,158,158,145,145,0.000786,0.000808,2.1999999999999993e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1737,0,k6_color5,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,163,163,145,145,0.000765,0.000784,1.9000000000000028e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1738,0,k6_color5,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,140,140,130,130,0.000734,0.00077,3.600000000000001e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1739,0,k6_color5,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,157,157,143,143,0.000783,0.000852,6.900000000000005e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1740,0,k6_color5,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,163,163,138,138,0.000764,0.000807,4.299999999999996e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1741,0,k6_color5,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,158,158,140,140,0.00075,0.000839,8.9e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1742,0,k6_color5,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,155,155,137,137,0.000839,0.00083,-9.000000000000002e-06,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1743,0,k6_color5,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,147,147,135,135,0.00084,0.000787,-5.299999999999999e-05,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1744,0,k6_color5,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,147,147,133,133,0.000786,0.000788,1.99999999999994e-06,True,True,True,True,True,
repeat=0|base=k6_color5|variant=perm_seed1745,0,k6_color5,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,156,156,137,137,0.000798,0.000751,-4.699999999999995e-05,True,True,True,True,True,
repeat=0|base=k6_color6|variant=base,0,k6_color6,base,1,1,SATISFIABLE,SATISFIABLE,True,True,17,17,0,0,0.000648,0.000657,9.000000000000002e-06,True,True,True,True,True,
repeat=0|base=k6_color6|variant=perm_seed1730,0,k6_color6,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,25,25,4,4,0.000634,0.000672,3.799999999999995e-05,True,True,True,True,True,
repeat=0|base=k6_color6|variant=perm_seed1731,0,k6_color6,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.000664,0.000639,-2.4999999999999957e-05,True,True,True,True,True,
repeat=0|base=k6_color6|variant=perm_seed1732,0,k6_color6,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,33,33,10,10,0.000647,0.000652,5.000000000000013e-06,True,True,True,True,True,
repeat=0|base=k6_color6|variant=perm_seed1733,0,k6_color6,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,46,46,24,24,0.000659,0.000716,5.6999999999999976e-05,True,True,True,True,True,
repeat=0|base=k6_color6|variant=perm_seed1734,0,k6_color6,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,26,26,1,1,0.000674,0.000687,1.299999999999999e-05,True,True,True,True,True,
repeat=0|base=k6_color6|variant=perm_seed1735,0,k6_color6,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,25,25,0,0,0.000701,0.000653,-4.7999999999999974e-05,True,True,True,True,True,
repeat=0|base=k6_color6|variant=perm_seed1736,0,k6_color6,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,23,23,0,0,0.000623,0.000711,8.800000000000008e-05,True,True,True,True,True,
repeat=0|base=k6_color6|variant=perm_seed1737,0,k6_color6,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,25,25,0,0,0.000747,0.000713,-3.400000000000007e-05,True,True,True,True,True,
repeat=0|base=k6_color6|variant=perm_seed1738,0,k6_color6,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,28,28,1,1,0.000691,0.000681,-1.0000000000000026e-05,True,True,True,True,True,
