candidate_label,warmup_conflicts,family,base_instance_id,variant,repeat_id,target_role,reference_search_ok,candidate_search_ok,search_ok_lost_vs_reference,search_ok_gained_vs_reference,candidate_search_blowup,candidate_cpu_only_win,protocol_win_search_bad_candidate,adapter_cached_decisions_delta_reference,adapter_cached_decisions_delta_candidate,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_reference,adapter_cached_conflicts_delta_candidate,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_final_cpu_delta_candidate,adapter_cached_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_candidate
iter=50,3,php,php_p9_h8,perm_seed1730,1,anchor,True,True,False,False,False,False,False,-2367.0,-3078.0,-711.0,-2177.0,-2812.0,-635.0,-0.1479349999999999,-0.2203789999999999,-0.07244400000000001,0.2281269994128347
iter=50,3,php,php_p9_h8,perm_seed1730,2,anchor,True,True,False,False,False,False,False,-2367.0,-3078.0,-711.0,-2177.0,-2812.0,-635.0,-0.158957,-0.243278,-0.08432100000000001,0.3334857803490161
iter=50,3,php,php_p9_h8,perm_seed1731,0,anchor,True,True,False,False,False,False,False,-5308.0,-4487.0,821.0,-4752.0,-3905.0,847.0,-0.164952,-0.2053189999999999,-0.0403669999999999,0.1613987310542464
iter=50,3,php,php_p9_h8,perm_seed1731,1,anchor,True,True,False,False,False,False,False,-5308.0,-4487.0,821.0,-4752.0,-3905.0,847.0,-0.160515,-0.2672259999999999,-0.10671099999999992,0.1633845928384065
iter=50,3,php,php_p9_h8,perm_seed1731,2,anchor,True,True,False,False,False,False,False,-5308.0,-4487.0,821.0,-4752.0,-3905.0,847.0,-0.152978,-0.1538520000000001,-0.0008740000000000969,0.2473880138801931
iter=80,1,complete_coloring,k9_color8,base,0,anchor,True,True,False,False,False,False,False,-1433.0,-4122.0,-2689.0,-1249.0,-3794.0,-2545.0,-0.014762,-0.109186,-0.09442400000000001,0.8285617755686046
iter=80,1,complete_coloring,k9_color8,base,1,anchor,True,True,False,False,False,False,False,-1433.0,-4122.0,-2689.0,-1249.0,-3794.0,-2545.0,-0.126375,-0.122748,0.0036269999999999913,0.4596230075915456
iter=80,1,complete_coloring,k9_color8,base,2,anchor,True,True,False,False,False,False,False,-1433.0,-4122.0,-2689.0,-1249.0,-3794.0,-2545.0,-0.042073,-0.051267,-0.009194,0.3787991163740157
iter=80,1,complete_coloring,k9_color8,perm_seed1730,0,anchor,True,True,False,False,False,False,False,-987.0,-1560.0,-573.0,-1053.0,-1710.0,-657.0,-0.247936,-0.492357,-0.244421,1.0052196769061088
iter=80,1,complete_coloring,k9_color8,perm_seed1730,1,anchor,True,True,False,False,False,False,False,-987.0,-1560.0,-573.0,-1053.0,-1710.0,-657.0,-0.210835,-0.257758,-0.04692299999999999,0.6146731398361327
