warmup_conflicts,base_instance_id,variant,repeat_id,candidate_label_reference,source_csv_reference,instance_id_reference,family_reference,control_type_reference,scale_reference,benchmark_role_reference,symmetry_strength_reference,num_vars_reference,num_clauses_reference,final_cpu_lim_reference,warmup_cpu_lim_reference,checkpoint_reference,known_expected_result_reference,event_adapter_final_known_expected_match_reference,event_adapter_final_final_solved_reference,adapter_cached_decisions_delta_reference,adapter_cached_conflicts_delta_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_protocol_delta_reference,adapter_plain_final_cpu_delta_reference,adapter_plain_protocol_delta_reference,warmup_cpu_time_reference,warmup_conflict_count_reference,warmup_decisions_reference,event_state_l2_sum_reference,event_state_nonzero_vars_reference,event_adapter_graph_gate_evidence_reference,adapter_inference_wall_time_reference,plain_unguided_glucose_final_cpu_time_reference,plain_unguided_glucose_final_decisions_reference,plain_unguided_glucose_final_conflicts_reference,cached_trace_no_adapter_final_final_cpu_time_reference,cached_trace_no_adapter_final_final_decisions_reference,cached_trace_no_adapter_final_final_conflicts_reference,event_adapter_final_final_cpu_time_reference,event_adapter_final_final_decisions_reference,event_adapter_final_final_conflicts_reference,search_ok_reference,search_blowup_reference,cpu_only_win_reference,protocol_only_win_reference,random_control_reference,target_role_reference,candidate_label_candidate,source_csv_candidate,instance_id_candidate,family_candidate,control_type_candidate,scale_candidate,benchmark_role_candidate,symmetry_strength_candidate,num_vars_candidate,num_clauses_candidate,final_cpu_lim_candidate,warmup_cpu_lim_candidate,checkpoint_candidate,known_expected_result_candidate,event_adapter_final_known_expected_match_candidate,event_adapter_final_final_solved_candidate,adapter_cached_decisions_delta_candidate,adapter_cached_conflicts_delta_candidate,adapter_cached_final_cpu_delta_candidate,adapter_cached_protocol_delta_candidate,adapter_plain_final_cpu_delta_candidate,adapter_plain_protocol_delta_candidate,warmup_cpu_time_candidate,warmup_conflict_count_candidate,warmup_decisions_candidate,event_state_l2_sum_candidate,event_state_nonzero_vars_candidate,event_adapter_graph_gate_evidence_candidate,adapter_inference_wall_time_candidate,plain_unguided_glucose_final_cpu_time_candidate,plain_unguided_glucose_final_decisions_candidate,plain_unguided_glucose_final_conflicts_candidate,cached_trace_no_adapter_final_final_cpu_time_candidate,cached_trace_no_adapter_final_final_decisions_candidate,cached_trace_no_adapter_final_final_conflicts_candidate,event_adapter_final_final_cpu_time_candidate,event_adapter_final_final_decisions_candidate,event_adapter_final_final_conflicts_candidate,search_ok_candidate,search_blowup_candidate,cpu_only_win_candidate,protocol_only_win_candidate,random_control_candidate,target_role_candidate,candidate_label,reference_label,family,control_type,scale,benchmark_role,symmetry_strength,instance_id,target_role,random_control,reference_search_ok,candidate_search_ok,reference_search_blowup,candidate_search_blowup,reference_cpu_only_win,candidate_cpu_only_win,reference_protocol_only_win,candidate_protocol_only_win,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_change_vs_reference,adapter_cached_protocol_delta_change_vs_reference,adapter_plain_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_change_vs_reference,warmup_cpu_time_change_vs_reference,warmup_conflict_count_change_vs_reference,warmup_decisions_change_vs_reference,event_state_l2_sum_change_vs_reference,event_state_nonzero_vars_change_vs_reference,event_adapter_graph_gate_evidence_change_vs_reference,adapter_inference_wall_time_change_vs_reference,plain_unguided_glucose_final_cpu_time_change_vs_reference,plain_unguided_glucose_final_decisions_change_vs_reference,plain_unguided_glucose_final_conflicts_change_vs_reference,cached_trace_no_adapter_final_final_cpu_time_change_vs_reference,cached_trace_no_adapter_final_final_decisions_change_vs_reference,cached_trace_no_adapter_final_final_conflicts_change_vs_reference,event_adapter_final_final_cpu_time_change_vs_reference,event_adapter_final_final_decisions_change_vs_reference,event_adapter_final_final_conflicts_change_vs_reference,search_ok_lost_vs_reference,search_ok_gained_vs_reference,new_blowup_vs_reference,hard_negative_lost_vs_reference,hard_negative_gained_vs_reference,anchor_lost_vs_reference,random_positive_candidate,subset_failure_positive_candidate,protocol_win_search_bad_candidate
1,random_3sat_control_v160_c704_seed2615,perm_seed1731,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v160_c704_seed2615_perm1731,random_3sat_control,non_symmetric_control,large,control,none,160,704,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,793.0,563.0,4.699999999999843e-05,0.0029256659240721,-0.008339,0.7622163980093002,0.006048,1.0,20.0,250.14382934570312,160.0,0.6931471824645996,0.0028786659240722,0.046865,5676.0,4847.0,0.038479,4961.0,4384.0,0.038526,5754.0,4947.0,False,True,False,False,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v160_c704_seed2615_perm1731,random_3sat_control,non_symmetric_control,large,control,none,160,704,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,598.0,289.0,-0.000334,0.0665872341308594,0.0139509999999999,0.2053860469108224,0.003798,1.0,20.0,250.14382934570312,160.0,0.6931471824645996,0.0669212341308593,0.042149,5676.0,4847.0,0.056434,4961.0,4384.0,0.0561,5559.0,4673.0,False,True,True,False,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v160_c704_seed2615_perm1731,random_control,True,False,False,True,True,False,True,False,False,-195.0,-274.0,-0.0003809999999999984,0.0636615682067873,0.0222899999999999,-0.5568303510984778,-0.0022500000000000003,0.0,0.0,0.0,0.0,0.0,0.06404256820678711,-0.004715999999999998,0.0,0.0,0.017955,0.0,0.0,0.017574,-195.0,-274.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v180_c760_seed3301,base,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,39788.0,35399.0,0.623485,0.7028588365173339,0.1443139999999999,0.4009709209380745,0.003953,1.0,25.0,290.802978515625,180.0,0.6931471824645996,0.0793738365173339,0.491754,27442.0,23617.0,0.012583,693.0,567.0,0.636068,40481.0,35966.0,False,True,False,False,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,41124.0,36324.0,0.60214,0.683854153289795,0.051068,0.3241629184739589,0.00564,1.0,25.0,290.802978515625,180.0,0.6931471824645996,0.0817141532897949,0.560316,27442.0,23617.0,0.009244,693.0,567.0,0.611384,41817.0,36891.0,False,True,False,False,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v180_c760_seed3301,random_control,True,False,False,True,True,False,False,False,False,1336.0,925.0,-0.021344999999999947,-0.0190046832275389,-0.09324599999999988,-0.07680800246411562,0.0016870000000000001,0.0,0.0,0.0,0.0,0.0,0.002340316772460993,0.06856200000000001,0.0,0.0,-0.003339,0.0,0.0,-0.024683999999999928,1336.0,925.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v180_c760_seed3301,base,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,39788.0,35399.0,0.615757,0.6208942051239014,0.058763,0.2593417587135433,0.005689,1.0,25.0,290.802978515625,180.0,0.6931471824645996,0.0051372051239013,0.573018,27442.0,23617.0,0.016024,693.0,567.0,0.631781,40481.0,35966.0,False,True,False,False,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,41124.0,36324.0,0.819508,0.8989307123260498,0.357249,0.6244429277813435,0.006161,1.0,25.0,290.802978515625,180.0,0.6931471824645996,0.0794227123260498,0.475293,27442.0,23617.0,0.013034,693.0,567.0,0.832542,41817.0,36891.0,False,True,False,False,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v180_c760_seed3301,random_control,True,False,False,True,True,False,False,False,False,1336.0,925.0,0.20375100000000002,0.27803650720214845,0.298486,0.36510116906780016,0.0004720000000000002,0.0,0.0,0.0,0.0,0.0,0.0742855072021485,-0.097725,0.0,0.0,-0.0029899999999999996,0.0,0.0,0.20076099999999997,1336.0,925.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v180_c760_seed3301,base,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,39788.0,35399.0,0.48429,0.4871686659240722,0.000834,0.7691387020436524,0.003772,1.0,25.0,290.802978515625,180.0,0.6931471824645996,0.0028786659240722,0.490045,27442.0,23617.0,0.006589,693.0,567.0,0.490879,40481.0,35966.0,False,True,False,False,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,41124.0,36324.0,0.643001,0.7099222341308594,0.1920899999999999,0.3845421051545142,0.004902,1.0,25.0,290.802978515625,180.0,0.6931471824645996,0.0669212341308593,0.464724,27442.0,23617.0,0.013813,693.0,567.0,0.656814,41817.0,36891.0,False,True,False,False,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v180_c760_seed3301,random_control,True,False,False,True,True,False,False,False,False,1336.0,925.0,0.15871100000000005,0.2227535682067872,0.1912559999999999,-0.3845965968891382,0.00113,0.0,0.0,0.0,0.0,0.0,0.06404256820678711,-0.025320999999999982,0.0,0.0,0.007224,0.0,0.0,0.165935,1336.0,925.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v180_c760_seed3301,perm_seed1730,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1730,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,36564.0,32387.0,0.6452979999999999,0.7246718365173339,-0.4082519999999999,-0.1510160560257435,0.004595,1.0,25.0,292.0396728515625,180.0,0.6931471824645996,0.0793738365173339,1.06991,47649.0,41152.0,0.01636,643.0,525.0,0.661658,37207.0,32912.0,False,True,False,True,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1730,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,32905.0,28832.0,0.472661,0.5543751532897949,-0.5734079999999999,-0.3014538089595437,0.004601,1.0,25.0,292.0396728515625,180.0,0.6931471824645996,0.0817141532897949,1.05477,47649.0,41152.0,0.008701,643.0,525.0,0.481362,33548.0,29357.0,False,True,False,True,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v180_c760_seed3301_perm1730,random_control,True,False,False,True,True,False,False,True,True,-3659.0,-3555.0,-0.17263699999999993,-0.170296683227539,-0.16515600000000003,-0.1504377529338002,5.999999999999929e-06,0.0,0.0,0.0,0.0,0.0,0.002340316772460993,-0.015139999999999931,0.0,0.0,-0.007658999999999999,0.0,0.0,-0.18029599999999996,-3659.0,-3555.0,False,False,False,False,False,False,False,False,True
1,random_3sat_control_v180_c760_seed3301,perm_seed1730,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1730,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,36564.0,32387.0,0.550438,0.5555752051239014,-0.4866800000000001,-0.2867718162410856,0.005001,1.0,25.0,292.0396728515625,180.0,0.6931471824645996,0.0051372051239013,1.05353,47649.0,41152.0,0.016412,643.0,525.0,0.56685,37207.0,32912.0,False,True,False,True,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1730,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,32905.0,28832.0,0.5271049999999999,0.6065277123260499,-0.5095570000000001,-0.2435915942337514,0.004873,1.0,25.0,292.0396728515625,180.0,0.6931471824645996,0.0794227123260498,1.04872,47649.0,41152.0,0.012058,643.0,525.0,0.539163,33548.0,29357.0,False,True,False,True,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v180_c760_seed3301_perm1730,random_control,True,False,False,True,True,False,False,True,True,-3659.0,-3555.0,-0.023333000000000048,0.0509525072021485,-0.022877000000000036,0.04318022200733421,-0.0001280000000000005,0.0,0.0,0.0,0.0,0.0,0.0742855072021485,-0.004809999999999981,0.0,0.0,-0.004354,0.0,0.0,-0.027687000000000017,-3659.0,-3555.0,False,False,False,False,False,False,False,False,True
1,random_3sat_control_v180_c760_seed3301,perm_seed1730,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1730,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,36564.0,32387.0,0.42141,0.4242886659240723,-0.6189259999999999,0.1484315265991689,0.00278,1.0,25.0,292.0396728515625,180.0,0.6931471824645996,0.0028786659240722,1.05256,47649.0,41152.0,0.012224,643.0,525.0,0.433634,37207.0,32912.0,False,True,False,False,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1730,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,32905.0,28832.0,0.523844,0.5907652341308596,-0.519199,-0.3274696768006085,0.004225,1.0,25.0,292.0396728515625,180.0,0.6931471824645996,0.0669212341308593,1.05738,47649.0,41152.0,0.014337,643.0,525.0,0.538181,33548.0,29357.0,False,True,False,True,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v180_c760_seed3301_perm1730,random_control,True,False,False,True,True,False,False,False,True,-3659.0,-3555.0,0.10243399999999997,0.1664765682067873,0.0997269999999999,-0.4759012033997774,0.0014449999999999997,0.0,0.0,0.0,0.0,0.0,0.06404256820678711,0.0048200000000000465,0.0,0.0,0.0021130000000000003,0.0,0.0,0.104547,-3659.0,-3555.0,False,False,False,False,False,False,False,False,True
1,random_3sat_control_v180_c760_seed3301,perm_seed1731,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1731,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,44884.0,39606.0,0.701743,0.7811168365173341,0.218107,0.47616338082546,0.005407,1.0,25.0,291.0475769042969,180.0,0.6931471824645996,0.0793738365173339,0.49154,27197.0,23469.0,0.007904,590.0,484.0,0.709647,45474.0,40090.0,False,True,False,False,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1731,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,42579.0,37645.0,0.6335189999999999,0.715233153289795,-0.0089609999999999,0.2612146302351952,0.002812,1.0,25.0,291.0475769042969,180.0,0.6931471824645996,0.0817141532897949,0.646667,27197.0,23469.0,0.004187,590.0,484.0,0.637706,43169.0,38129.0,False,True,False,False,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v180_c760_seed3301_perm1731,random_control,True,False,False,True,True,False,False,False,False,-2305.0,-1961.0,-0.06822400000000006,-0.06588368322753912,-0.22706799999999988,-0.2149487505902648,-0.0025950000000000005,0.0,0.0,0.0,0.0,0.0,0.002340316772460993,0.15512700000000001,0.0,0.0,-0.003717,0.0,0.0,-0.07194100000000003,-2305.0,-1961.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v180_c760_seed3301,perm_seed1731,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1731,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,44884.0,39606.0,0.70243,0.7075672051239014,0.2304439999999999,0.4292322925810218,0.003808,1.0,25.0,291.0475769042969,180.0,0.6931471824645996,0.0051372051239013,0.47973,27197.0,23469.0,0.007744,590.0,484.0,0.710174,45474.0,40090.0,False,True,False,False,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1731,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,42579.0,37645.0,0.702967,0.7823897123260499,0.148343,0.4153063179141284,0.005942,1.0,25.0,291.0475769042969,180.0,0.6931471824645996,0.0794227123260498,0.568026,27197.0,23469.0,0.013402,590.0,484.0,0.716369,43169.0,38129.0,False,True,False,False,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v180_c760_seed3301_perm1731,random_control,True,False,False,True,True,False,False,False,False,-2305.0,-1961.0,0.0005370000000000097,0.07482250720214856,-0.0821009999999999,-0.013925974666893381,0.002134,0.0,0.0,0.0,0.0,0.0,0.0742855072021485,0.08829600000000004,0.0,0.0,0.005658000000000001,0.0,0.0,0.006195000000000062,-2305.0,-1961.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v180_c760_seed3301,perm_seed1731,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1731,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,44884.0,39606.0,0.540722,0.5436006659240723,0.055927,0.8257939170573354,0.00535,1.0,25.0,291.0475769042969,180.0,0.6931471824645996,0.0028786659240722,0.49779,27197.0,23469.0,0.012995,590.0,484.0,0.553717,45474.0,40090.0,False,True,False,False,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v180_c760_seed3301_perm1731,random_3sat_control,non_symmetric_control,large,control,none,180,760,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,42579.0,37645.0,0.696294,0.7632152341308593,0.2289299999999999,0.4214243981075882,0.004876,1.0,25.0,291.0475769042969,180.0,0.6931471824645996,0.0669212341308593,0.474811,27197.0,23469.0,0.007447,590.0,484.0,0.703741,43169.0,38129.0,False,True,False,False,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v180_c760_seed3301_perm1731,random_control,True,False,False,True,True,False,False,False,False,-2305.0,-1961.0,0.15557199999999993,0.21961456820678704,0.1730029999999999,-0.4043695189497472,-0.0004739999999999996,0.0,0.0,0.0,0.0,0.0,0.06404256820678711,-0.022979000000000027,0.0,0.0,-0.005548,0.0,0.0,0.15002399999999994,-2305.0,-1961.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v220_c928_seed3303,base,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v220_c928_seed3303,random_3sat_control,non_symmetric_control,large,control,none,220,928,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,276.0,237.0,0.004396,0.083769836517334,-0.717599,-0.4601589054736494,0.004719,1.0,28.0,332.48345947265625,220.0,0.6931471824645996,0.0793738365173339,0.724135,30277.0,25994.0,0.00214,62.0,4.0,0.006536,338.0,241.0,False,True,False,True,True,random_control,iter=80,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_iter=80_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v220_c928_seed3303,random_3sat_control,non_symmetric_control,large,control,none,220,928,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_7_WC1_PositiveCap/iter=80.pt,False,False,True,611.0,521.0,0.012375,0.094089153289795,-0.770826,-0.4981316867254972,0.005433,1.0,28.0,332.48345947265625,220.0,0.6931471824645996,0.0817141532897949,0.788494,30277.0,25994.0,0.005293,62.0,4.0,0.017668,673.0,525.0,False,True,False,True,True,random_control,iter=80,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v220_c928_seed3303,random_control,True,False,False,True,True,False,False,True,True,335.0,284.0,0.007979,0.010319316772461007,-0.053227000000000024,-0.037972781251847776,0.0007140000000000002,0.0,0.0,0.0,0.0,0.0,0.002340316772460993,0.06435900000000006,0.0,0.0,0.003153,0.0,0.0,0.011132,335.0,284.0,False,False,False,False,False,False,False,False,True
